"estimand","chains","rhat","ess_bulk","ess_tail","mcse_mean","mcse_over_sd","pass","candidate_id","transition_multiplier","method","DGP","replication","case_role","diagnostic_role","elapsed_seconds_group","bulk_effective_draws_per_second","tail_effective_draws_per_second"
"training_t0100_midpoint",4,0.999974407372201,16208.2981113247,21594.2119764743,0.00159608700339125,0.00786302877474371,TRUE,"whole_scan_x2",2,"M01","S05",188,"guard","four_chain_sentinel",19824.605,0.81758492092653,1.08926316446024
"training_t0100_upper",4,1.00009742953385,14095.3542336022,18148.6079737196,0.00300180751710957,0.00842922218944265,TRUE,"whole_scan_x2",2,"M01","S05",188,"guard","four_chain_sentinel",19824.605,0.711003030506898,0.915458742997381
"training_t0100_width",4,1.00021518498549,14603.2214909854,17984.4149458786,0.00343300214853727,0.00828828831612806,TRUE,"whole_scan_x2",2,"M01","S05",188,"guard","four_chain_sentinel",19824.605,0.736621057064461,0.907176458036798
"training_t0150_lower",4,1.00000620154793,18724.8254182711,21383.2854745809,0.00161278297645182,0.00731455358186386,TRUE,"whole_scan_x2",2,"M01","S05",188,"guard","four_chain_sentinel",19824.605,0.944524514777021,1.07862353245277
"training_t0150_midpoint",4,1.00003403885765,15292.6122997617,20157.0167831899,0.00173603423095642,0.00808909287805339,TRUE,"whole_scan_x2",2,"M01","S05",188,"guard","four_chain_sentinel",19824.605,0.771395561211015,1.01676763714535
"training_t0150_upper",4,1.0001152592333,13519.8312027893,20320.5751818965,0.0032306259663687,0.00862669287422325,TRUE,"whole_scan_x2",2,"M01","S05",188,"guard","four_chain_sentinel",19824.605,0.681972286599874,1.02501790991026
"training_t0150_width",4,1.00011518043923,14144.3809815986,20004.2046172031,0.00369978658062433,0.0084111575320154,TRUE,"whole_scan_x2",2,"M01","S05",188,"guard","four_chain_sentinel",19824.605,0.713476055719577,1.0090594297946
"training_t0200_lower",4,0.999981366261584,19721.9851392017,21689.2055238251,0.00241983019805339,0.00710690864796744,TRUE,"whole_scan_x2",2,"M01","S05",188,"guard","four_chain_sentinel",19824.605,0.994823611325507,1.09405486383336
"training_t0200_midpoint",4,0.99998288796616,16912.061496678,21120.430993441,0.0024631794925774,0.00771292608751335,TRUE,"whole_scan_x2",2,"M01","S05",188,"guard","four_chain_sentinel",19824.605,0.853084411854763,1.06536453026131
"training_t0200_upper",4,0.999981501316512,13331.9954738104,19835.8962460379,0.0046348517496649,0.00867969922153416,TRUE,"whole_scan_x2",2,"M01","S05",188,"guard","four_chain_sentinel",19824.605,0.672497407832862,1.00056955717594
"training_t0200_width",4,0.999963475112525,13242.3248249949,19335.4185666671,0.00545548349439418,0.0086891495908384,TRUE,"whole_scan_x2",2,"M01","S05",188,"guard","four_chain_sentinel",19824.605,0.667974208060887,0.975324278424064
"future_h01_lower",1,,5057.32990396523,4037.74457729454,0.00679895741007329,0.0144034216489828,TRUE,"whole_scan_x2",2,"M01","S05",186,"hard","one_chain_standard",4980.617,1.01540228930778,0.810691642680925
"future_h01_midpoint",1,,1570.93518219158,3320.20385034785,0.0132907077965784,0.0256655599833767,TRUE,"whole_scan_x2",2,"M01","S05",186,"hard","one_chain_standard",4980.617,0.315409753890247,0.666625008577823
"future_h01_upper",1,,1259.54684199892,3380.14088082796,0.0240756883329933,0.0275098236320474,TRUE,"whole_scan_x2",2,"M01","S05",186,"hard","one_chain_standard",4980.617,0.252889720691015,0.678659065900462
"future_h01_width",1,,2052.96123693387,3883.81575099727,0.0210841116213435,0.0221651877521371,TRUE,"whole_scan_x2",2,"M01","S05",186,"hard","one_chain_standard",4980.617,0.412190143697833,0.779786068874051
"future_h05_lower",1,,5057.32990396523,4037.74457729454,0.00679895741007329,0.0144034216489828,TRUE,"whole_scan_x2",2,"M01","S05",186,"hard","one_chain_standard",4980.617,1.01540228930778,0.810691642680925
"future_h05_midpoint",1,,1570.93518219158,3320.20385034785,0.0132907077965784,0.0256655599833767,TRUE,"whole_scan_x2",2,"M01","S05",186,"hard","one_chain_standard",4980.617,0.315409753890247,0.666625008577823
"future_h05_upper",1,,1259.54684199892,3380.14088082796,0.0240756883329933,0.0275098236320474,TRUE,"whole_scan_x2",2,"M01","S05",186,"hard","one_chain_standard",4980.617,0.252889720691015,0.678659065900462
"future_h05_width",1,,2052.96123693387,3883.81575099727,0.0210841116213435,0.0221651877521371,TRUE,"whole_scan_x2",2,"M01","S05",186,"hard","one_chain_standard",4980.617,0.412190143697833,0.779786068874051
"future_h10_lower",1,,5057.32990396523,4037.74457729454,0.00679895741007329,0.0144034216489828,TRUE,"whole_scan_x2",2,"M01","S05",186,"hard","one_chain_standard",4980.617,1.01540228930778,0.810691642680925
"future_h10_midpoint",1,,1570.93518219158,3320.20385034785,0.0132907077965784,0.0256655599833767,TRUE,"whole_scan_x2",2,"M01","S05",186,"hard","one_chain_standard",4980.617,0.315409753890247,0.666625008577823
"future_h10_upper",1,,1259.54684199892,3380.14088082796,0.0240756883329933,0.0275098236320474,TRUE,"whole_scan_x2",2,"M01","S05",186,"hard","one_chain_standard",4980.617,0.252889720691015,0.678659065900462
"future_h10_width",1,,2052.96123693387,3883.81575099727,0.0210841116213435,0.0221651877521371,TRUE,"whole_scan_x2",2,"M01","S05",186,"hard","one_chain_standard",4980.617,0.412190143697833,0.779786068874051
"future_h20_lower",1,,5057.32990396523,4037.74457729454,0.00679895741007329,0.0144034216489828,TRUE,"whole_scan_x2",2,"M01","S05",186,"hard","one_chain_standard",4980.617,1.01540228930778,0.810691642680925
"future_h20_midpoint",1,,1570.93518219158,3320.20385034785,0.0132907077965784,0.0256655599833767,TRUE,"whole_scan_x2",2,"M01","S05",186,"hard","one_chain_standard",4980.617,0.315409753890247,0.666625008577823
"future_h20_upper",1,,1259.54684199892,3380.14088082796,0.0240756883329933,0.0275098236320474,TRUE,"whole_scan_x2",2,"M01","S05",186,"hard","one_chain_standard",4980.617,0.252889720691015,0.678659065900462
"future_h20_width",1,,2052.96123693387,3883.81575099727,0.0210841116213435,0.0221651877521371,TRUE,"whole_scan_x2",2,"M01","S05",186,"hard","one_chain_standard",4980.617,0.412190143697833,0.779786068874051
"log_q_1",1,,223.543214162312,252.403158581808,0.0467283014946952,0.0665090142446176,TRUE,"whole_scan_x2",2,"M01","S05",186,"hard","one_chain_standard",4980.617,0.0448826348547403,0.050677086509926
"mean_lower",1,,3997.36250170332,4548.59000598764,0.0011579190351131,0.0158181188431873,TRUE,"whole_scan_x2",2,"M01","S05",186,"hard","one_chain_standard",4980.617,0.8025837966869,0.91325833847245
"mean_midpoint",1,,1395.4626619643,2173.59196601384,0.00363053661855464,0.0266977007410775,TRUE,"whole_scan_x2",2,"M01","S05",186,"hard","one_chain_standard",4980.617,0.280178673036754,0.436410180910084
"mean_upper",1,,1272.80313325269,1586.85099840541,0.00719617470724773,0.0279550617445569,TRUE,"whole_scan_x2",2,"M01","S05",186,"hard","one_chain_standard",4980.617,0.255551296807743,0.31860530500647
"mean_width",1,,1253.66230802168,1337.02271879169,0.00742443008284975,0.0282077890891417,TRUE,"whole_scan_x2",2,"M01","S05",186,"hard","one_chain_standard",4980.617,0.251708233743265,0.268445198414512
"observed_loss",1,,288.563345576587,440.855331304006,0.638198420317838,0.0593373905547922,TRUE,"whole_scan_x2",2,"M01","S05",186,"hard","one_chain_standard",4980.617,0.0579372687312811,0.088514200410111
"terminal_lower",1,,5057.32990396523,4037.74457729454,0.00679895741007329,0.0144034216489828,TRUE,"whole_scan_x2",2,"M01","S05",186,"hard","one_chain_standard",4980.617,1.01540228930778,0.810691642680925
"terminal_midpoint",1,,1570.93518219158,3320.20385034785,0.0132907077965784,0.0256655599833767,TRUE,"whole_scan_x2",2,"M01","S05",186,"hard","one_chain_standard",4980.617,0.315409753890247,0.666625008577823
"terminal_upper",1,,1259.54684199892,3380.14088082796,0.0240756883329933,0.0275098236320474,TRUE,"whole_scan_x2",2,"M01","S05",186,"hard","one_chain_standard",4980.617,0.252889720691015,0.678659065900462
"terminal_width",1,,2052.96123693387,3883.81575099727,0.0210841116213435,0.0221651877521371,TRUE,"whole_scan_x2",2,"M01","S05",186,"hard","one_chain_standard",4980.617,0.412190143697833,0.779786068874051
"training_t0001_lower",1,,1816.05296138304,2892.64013459864,0.0133311208800715,0.0230311998181403,TRUE,"whole_scan_x2",2,"M01","S05",186,"hard","one_chain_standard",4980.617,0.364624094039562,0.580779476638866
"training_t0001_midpoint",1,,2241.92601137667,3263.70525896696,0.00849783333033609,0.021266247571964,TRUE,"whole_scan_x2",2,"M01","S05",186,"hard","one_chain_standard",4980.617,0.450130176919179,0.655281315340441
"training_t0001_upper",1,,3430.09477771209,4677.61223122215,0.00967393983908291,0.01716929532993,TRUE,"whole_scan_x2",2,"M01","S05",186,"hard","one_chain_standard",4980.617,0.688688726258632,0.939163206330089
"training_t0001_width",1,,2971.70239378813,4376.19739033497,0.0148094213731052,0.0181423785461548,TRUE,"whole_scan_x2",2,"M01","S05",186,"hard","one_chain_standard",4980.617,0.596653465582302,0.878645635738498
"training_t0050_lower",1,,4859.20263033831,4397.47228365227,0.0046821147923237,0.0140686512677669,TRUE,"whole_scan_x2",2,"M01","S05",186,"hard","one_chain_standard",4980.617,0.975622624734709,0.882917173445031
"training_t0050_midpoint",1,,2133.50355756124,2694.32652427373,0.0071093271364804,0.0228507844600892,TRUE,"whole_scan_x2",2,"M01","S05",186,"hard","one_chain_standard",4980.617,0.428361296915872,0.540962399693397
"training_t0050_upper",1,,1703.01078868085,1758.23671228803,0.0123640720598156,0.0247037458349734,TRUE,"whole_scan_x2",2,"M01","S05",186,"hard","one_chain_standard",4980.617,0.341927674559367,0.353015843677205
"training_t0050_width",1,,2079.74608608806,2522.90791738347,0.0132728477415546,0.0229208876142953,TRUE,"whole_scan_x2",2,"M01","S05",186,"hard","one_chain_standard",4980.617,0.417567961175906,0.50654525681928
"training_t0100_lower",1,,4261.76701103882,2904.44665870478,0.00615810010283624,0.0155601324837007,TRUE,"whole_scan_x2",2,"M01","S05",186,"hard","one_chain_standard",4980.617,0.855670494446535,0.583149970918218
"training_t0100_midpoint",1,,2468.20096810462,4771.14174734097,0.00651476658391074,0.0199335177423332,TRUE,"whole_scan_x2",2,"M01","S05",186,"hard","one_chain_standard",4980.617,0.495561286504186,0.957941907065123
"training_t0100_upper",1,,1459.65833259072,3017.88812188423,0.0132087832823775,0.0260117677266254,TRUE,"whole_scan_x2",2,"M01","S05",186,"hard","one_chain_standard",4980.617,0.293067773047139,0.605926559276537
"training_t0100_width",1,,1752.76247428307,2314.66090056479,0.0153392351322075,0.0242015173772877,TRUE,"whole_scan_x2",2,"M01","S05",186,"hard","one_chain_standard",4980.617,0.351916735272572,0.464733767034243
"training_t0150_lower",1,,4608.83133615579,3082.9645294789,0.00407060647299862,0.0151282843177121,TRUE,"whole_scan_x2",2,"M01","S05",186,"hard","one_chain_standard",4980.617,0.925353492580496,0.618992492191008
"training_t0150_midpoint",1,,325.52136660838,753.356855139249,0.027877924981314,0.0554111680591011,TRUE,"whole_scan_x2",2,"M01","S05",186,"hard","one_chain_standard",4980.617,0.0653576387440311,0.151257736770213
"training_t0150_upper",1,,301.389533845335,746.657725693692,0.054823369090505,0.0571018558080631,TRUE,"whole_scan_x2",2,"M01","S05",186,"hard","one_chain_standard",4980.617,0.0605124894858077,0.149912696698761
"training_t0150_width",1,,343.880408202278,810.193318079979,0.0530130392979441,0.0536637315058347,TRUE,"whole_scan_x2",2,"M01","S05",186,"hard","one_chain_standard",4980.617,0.0690437365897193,0.162669267297602
"training_t0200_lower",1,,5057.32990396523,4037.74457729454,0.00679895741007329,0.0144034216489828,TRUE,"whole_scan_x2",2,"M01","S05",186,"hard","one_chain_standard",4980.617,1.01540228930778,0.810691642680925
"training_t0200_midpoint",1,,1570.93518219158,3320.20385034785,0.0132907077965784,0.0256655599833767,TRUE,"whole_scan_x2",2,"M01","S05",186,"hard","one_chain_standard",4980.617,0.315409753890247,0.666625008577823
"training_t0200_upper",1,,1259.54684199892,3380.14088082796,0.0240756883329933,0.0275098236320474,TRUE,"whole_scan_x2",2,"M01","S05",186,"hard","one_chain_standard",4980.617,0.252889720691015,0.678659065900462
"training_t0200_width",1,,2052.96123693387,3883.81575099727,0.0210841116213435,0.0221651877521371,TRUE,"whole_scan_x2",2,"M01","S05",186,"hard","one_chain_standard",4980.617,0.412190143697833,0.779786068874051
"future_h01_lower",4,0.999961458097056,22854.6822454704,22361.525475629,0.00223864247952567,0.00661328056230706,TRUE,"whole_scan_x4",4,"M01","S05",188,"guard","four_chain_sentinel",37845.488,0.603894505085267,0.590863710771255
"future_h01_midpoint",4,1.00000522694979,20420.6710468198,23211.2588240081,0.00221830088264886,0.00699785237430739,TRUE,"whole_scan_x4",4,"M01","S05",188,"guard","four_chain_sentinel",37845.488,0.539580069540121,0.613316409713308
"future_h01_upper",4,1.00001047112841,18996.8577185122,22191.2252719692,0.00388486601619421,0.00725735946851529,TRUE,"whole_scan_x4",4,"M01","S05",188,"guard","four_chain_sentinel",37845.488,0.501958323764043,0.586363829473389
"future_h01_width",4,0.999985819595495,19636.2448312599,22176.8287085762,0.00451799548209778,0.00714074570253623,TRUE,"whole_scan_x4",4,"M01","S05",188,"guard","four_chain_sentinel",37845.488,0.518852995930714,0.585983425780537
"future_h05_lower",4,0.999961458097056,22854.6822454704,22361.525475629,0.00223864247952567,0.00661328056230706,TRUE,"whole_scan_x4",4,"M01","S05",188,"guard","four_chain_sentinel",37845.488,0.603894505085267,0.590863710771255
"future_h05_midpoint",4,1.00000522694979,20420.6710468198,23211.2588240081,0.00221830088264886,0.00699785237430739,TRUE,"whole_scan_x4",4,"M01","S05",188,"guard","four_chain_sentinel",37845.488,0.539580069540121,0.613316409713308
"future_h05_upper",4,1.00001047112841,18996.8577185122,22191.2252719692,0.00388486601619421,0.00725735946851529,TRUE,"whole_scan_x4",4,"M01","S05",188,"guard","four_chain_sentinel",37845.488,0.501958323764043,0.586363829473389
"future_h05_width",4,0.999985819595495,19636.2448312599,22176.8287085762,0.00451799548209778,0.00714074570253623,TRUE,"whole_scan_x4",4,"M01","S05",188,"guard","four_chain_sentinel",37845.488,0.518852995930714,0.585983425780537
"future_h10_lower",4,0.999961458097056,22854.6822454704,22361.525475629,0.00223864247952567,0.00661328056230706,TRUE,"whole_scan_x4",4,"M01","S05",188,"guard","four_chain_sentinel",37845.488,0.603894505085267,0.590863710771255
"future_h10_midpoint",4,1.00000522694979,20420.6710468198,23211.2588240081,0.00221830088264886,0.00699785237430739,TRUE,"whole_scan_x4",4,"M01","S05",188,"guard","four_chain_sentinel",37845.488,0.539580069540121,0.613316409713308
"future_h10_upper",4,1.00001047112841,18996.8577185122,22191.2252719692,0.00388486601619421,0.00725735946851529,TRUE,"whole_scan_x4",4,"M01","S05",188,"guard","four_chain_sentinel",37845.488,0.501958323764043,0.586363829473389
"future_h10_width",4,0.999985819595495,19636.2448312599,22176.8287085762,0.00451799548209778,0.00714074570253623,TRUE,"whole_scan_x4",4,"M01","S05",188,"guard","four_chain_sentinel",37845.488,0.518852995930714,0.585983425780537
"future_h20_lower",4,0.999961458097056,22854.6822454704,22361.525475629,0.00223864247952567,0.00661328056230706,TRUE,"whole_scan_x4",4,"M01","S05",188,"guard","four_chain_sentinel",37845.488,0.603894505085267,0.590863710771255
"future_h20_midpoint",4,1.00000522694979,20420.6710468198,23211.2588240081,0.00221830088264886,0.00699785237430739,TRUE,"whole_scan_x4",4,"M01","S05",188,"guard","four_chain_sentinel",37845.488,0.539580069540121,0.613316409713308
"future_h20_upper",4,1.00001047112841,18996.8577185122,22191.2252719692,0.00388486601619421,0.00725735946851529,TRUE,"whole_scan_x4",4,"M01","S05",188,"guard","four_chain_sentinel",37845.488,0.501958323764043,0.586363829473389
"future_h20_width",4,0.999985819595495,19636.2448312599,22176.8287085762,0.00451799548209778,0.00714074570253623,TRUE,"whole_scan_x4",4,"M01","S05",188,"guard","four_chain_sentinel",37845.488,0.518852995930714,0.585983425780537
"log_q_1",4,0.999975979748792,10101.1410871843,15807.997290614,0.00384988407572184,0.00995644703959393,TRUE,"whole_scan_x4",4,"M01","S05",188,"guard","four_chain_sentinel",37845.488,0.266904765164722,0.417698334095045
"mean_lower",4,1.00007524598836,21227.0266803367,22761.861836416,0.000496022824124641,0.00686279766209762,TRUE,"whole_scan_x4",4,"M01","S05",188,"guard","four_chain_sentinel",37845.488,0.560886589184336,0.601441890151238
"mean_midpoint",4,0.999976167144672,18949.3335115656,22353.2167245538,0.000696569921725652,0.00726751336464991,TRUE,"whole_scan_x4",4,"M01","S05",188,"guard","four_chain_sentinel",37845.488,0.500702580755878,0.590644166738022
"mean_upper",4,1.00002164459279,16854.1006014629,21251.5609233676,0.001357675061601,0.00770309089793723,TRUE,"whole_scan_x4",4,"M01","S05",188,"guard","four_chain_sentinel",37845.488,0.445339761544703,0.561534863108849
"mean_width",4,1.00001331797638,15905.625484924,20865.0104923626,0.00150133244645494,0.00793147641497693,TRUE,"whole_scan_x4",4,"M01","S05",188,"guard","four_chain_sentinel",37845.488,0.420277986240368,0.551320952509916
"observed_loss",4,1.00002545359798,16538.9334621782,21145.919545807,0.0295666943032592,0.00774260704912925,TRUE,"whole_scan_x4",4,"M01","S05",188,"guard","four_chain_sentinel",37845.488,0.437012028017136,0.558743476786638
"terminal_lower",4,0.999961458097056,22854.6822454704,22361.525475629,0.00223864247952567,0.00661328056230706,TRUE,"whole_scan_x4",4,"M01","S05",188,"guard","four_chain_sentinel",37845.488,0.603894505085267,0.590863710771255
"terminal_midpoint",4,1.00000522694979,20420.6710468198,23211.2588240081,0.00221830088264886,0.00699785237430739,TRUE,"whole_scan_x4",4,"M01","S05",188,"guard","four_chain_sentinel",37845.488,0.539580069540121,0.613316409713308
"terminal_upper",4,1.00001047112841,18996.8577185122,22191.2252719692,0.00388486601619421,0.00725735946851529,TRUE,"whole_scan_x4",4,"M01","S05",188,"guard","four_chain_sentinel",37845.488,0.501958323764043,0.586363829473389
"terminal_width",4,0.999985819595495,19636.2448312599,22176.8287085762,0.00451799548209778,0.00714074570253623,TRUE,"whole_scan_x4",4,"M01","S05",188,"guard","four_chain_sentinel",37845.488,0.518852995930714,0.585983425780537
"training_t0001_lower",4,1.00011024899803,22873.070773565,22509.7448185287,0.00182040810288897,0.00661630159629574,TRUE,"whole_scan_x4",4,"M01","S05",188,"guard","four_chain_sentinel",37845.488,0.604380389376007,0.594780144426429
"training_t0001_midpoint",4,1.00010689762097,22301.3272641629,22465.5280831183,0.00187500336247124,0.00669810359957325,TRUE,"whole_scan_x4",4,"M01","S05",188,"guard","four_chain_sentinel",37845.488,0.589273079637998,0.593611795496422
"training_t0001_upper",4,1.00000999367697,21132.8385491348,22531.3190160009,0.00340763196002039,0.00688344110648067,TRUE,"whole_scan_x4",4,"M01","S05",188,"guard","four_chain_sentinel",37845.488,0.558397834614652,0.595350204388986
"training_t0001_width",4,1.00002324227654,20857.1581125327,22727.9303343125,0.00396799559746463,0.00692732180002492,TRUE,"whole_scan_x4",4,"M01","S05",188,"guard","four_chain_sentinel",37845.488,0.551113467278654,0.600545310297294
"training_t0050_lower",4,0.99998968972195,23556.3604718837,23658.648295021,0.00130145305747156,0.00651854047092027,TRUE,"whole_scan_x4",4,"M01","S05",188,"guard","four_chain_sentinel",37845.488,0.622435109619506,0.625137884204875
"training_t0050_midpoint",4,0.999973712616801,17667.7392999317,21384.47862788,0.00167112431239384,0.00754081580553037,TRUE,"whole_scan_x4",4,"M01","S05",188,"guard","four_chain_sentinel",37845.488,0.466838723282725,0.56504697806724
"training_t0050_upper",4,0.999982475454932,16100.2170948788,19981.4891274203,0.00333557850180694,0.00789614720083792,TRUE,"whole_scan_x4",4,"M01","S05",188,"guard","four_chain_sentinel",37845.488,0.42541972493204,0.527975465065223
"training_t0050_width",4,0.999980940326142,16387.2086521843,19965.3556602046,0.00382984905173185,0.0078148030159024,TRUE,"whole_scan_x4",4,"M01","S05",188,"guard","four_chain_sentinel",37845.488,0.433002968601813,0.52754916676473
"training_t0100_lower",4,1.00005933978571,23624.86414654,23021.9723095299,0.00131716277581627,0.00649422507131891,TRUE,"whole_scan_x4",4,"M01","S05",188,"guard","four_chain_sentinel",37845.488,0.624245197909458,0.608314848774837
"training_t0100_midpoint",4,0.999987121663789,21012.0214019058,22959.6317022276,0.00138897756780734,0.00689728006666708,TRUE,"whole_scan_x4",4,"M01","S05",188,"guard","four_chain_sentinel",37845.488,0.555205455453654,0.606667608625567
"training_t0100_upper",4,0.99996911414848,18798.7632658961,21618.902878906,0.00257829696645111,0.00729957999751113,TRUE,"whole_scan_x4",4,"M01","S05",188,"guard","four_chain_sentinel",37845.488,0.496724028658214,0.571241223759778
"training_t0100_width",4,1.0000187408484,19494.0965724586,22117.9262465249,0.00295315749671838,0.00717147092669449,TRUE,"whole_scan_x4",4,"M01","S05",188,"guard","four_chain_sentinel",37845.488,0.515096979921585,0.58442703253093
"training_t0150_lower",4,1.00000720118418,21981.7722406432,22946.6845081114,0.00149203404862981,0.00674674579132624,TRUE,"whole_scan_x4",4,"M01","S05",188,"guard","four_chain_sentinel",37845.488,0.580829404040006,0.606325501949173
"training_t0150_midpoint",4,0.999962971744059,20556.3800031861,22831.1816158288,0.00149696762821958,0.00697288401929953,TRUE,"whole_scan_x4",4,"M01","S05",188,"guard","four_chain_sentinel",37845.488,0.543165938385736,0.603273542564144
"training_t0150_upper",4,0.999971056205288,19865.3977502852,22089.6556131322,0.00267688328990819,0.00709860751789397,TRUE,"whole_scan_x4",4,"M01","S05",188,"guard","four_chain_sentinel",37845.488,0.524907956010111,0.583680031107862
"training_t0150_width",4,1.00005372877986,20179.1851988635,22801.1438806457,0.00313203971902791,0.00704113933206073,TRUE,"whole_scan_x4",4,"M01","S05",188,"guard","four_chain_sentinel",37845.488,0.533199233654049,0.602479848605617
"training_t0200_lower",4,0.999961458097056,22854.6822454704,22361.525475629,0.00223864247952567,0.00661328056230706,TRUE,"whole_scan_x4",4,"M01","S05",188,"guard","four_chain_sentinel",37845.488,0.603894505085267,0.590863710771255
"training_t0200_midpoint",4,1.00000522694979,20420.6710468198,23211.2588240081,0.00221830088264886,0.00699785237430739,TRUE,"whole_scan_x4",4,"M01","S05",188,"guard","four_chain_sentinel",37845.488,0.539580069540121,0.613316409713308
"training_t0200_upper",4,1.00001047112841,18996.8577185122,22191.2252719692,0.00388486601619421,0.00725735946851529,TRUE,"whole_scan_x4",4,"M01","S05",188,"guard","four_chain_sentinel",37845.488,0.501958323764043,0.586363829473389
"training_t0200_width",4,0.999985819595495,19636.2448312599,22176.8287085762,0.00451799548209778,0.00714074570253623,TRUE,"whole_scan_x4",4,"M01","S05",188,"guard","four_chain_sentinel",37845.488,0.518852995930714,0.585983425780537
"future_h01_lower",1,,5921.14309388287,4644.65177589877,0.00605504593631199,0.0130079375879399,TRUE,"whole_scan_x4",4,"M01","S05",186,"hard","one_chain_standard",9284.775,0.637726072401633,0.500243869765155
"future_h01_midpoint",1,,2753.90646048484,4429.55325037317,0.00989160360559386,0.0193054117726083,TRUE,"whole_scan_x4",4,"M01","S05",186,"hard","one_chain_standard",9284.775,0.296604544588839,0.477077069759167
"future_h01_upper",1,,2425.36324875559,4228.80764411721,0.017758684098372,0.0203109570511361,TRUE,"whole_scan_x4",4,"M01","S05",186,"hard","one_chain_standard",9284.775,0.261219388596448,0.455456125120664
"future_h01_width",1,,3091.11107957604,4852.30930951541,0.0172560200788742,0.0180675042082069,TRUE,"whole_scan_x4",4,"M01","S05",186,"hard","one_chain_standard",9284.775,0.332922561890411,0.522609251114368
"future_h05_lower",1,,5921.14309388287,4644.65177589877,0.00605504593631199,0.0130079375879399,TRUE,"whole_scan_x4",4,"M01","S05",186,"hard","one_chain_standard",9284.775,0.637726072401633,0.500243869765155
"future_h05_midpoint",1,,2753.90646048484,4429.55325037317,0.00989160360559386,0.0193054117726083,TRUE,"whole_scan_x4",4,"M01","S05",186,"hard","one_chain_standard",9284.775,0.296604544588839,0.477077069759167
"future_h05_upper",1,,2425.36324875559,4228.80764411721,0.017758684098372,0.0203109570511361,TRUE,"whole_scan_x4",4,"M01","S05",186,"hard","one_chain_standard",9284.775,0.261219388596448,0.455456125120664
"future_h05_width",1,,3091.11107957604,4852.30930951541,0.0172560200788742,0.0180675042082069,TRUE,"whole_scan_x4",4,"M01","S05",186,"hard","one_chain_standard",9284.775,0.332922561890411,0.522609251114368
"future_h10_lower",1,,5921.14309388287,4644.65177589877,0.00605504593631199,0.0130079375879399,TRUE,"whole_scan_x4",4,"M01","S05",186,"hard","one_chain_standard",9284.775,0.637726072401633,0.500243869765155
"future_h10_midpoint",1,,2753.90646048484,4429.55325037317,0.00989160360559386,0.0193054117726083,TRUE,"whole_scan_x4",4,"M01","S05",186,"hard","one_chain_standard",9284.775,0.296604544588839,0.477077069759167
"future_h10_upper",1,,2425.36324875559,4228.80764411721,0.017758684098372,0.0203109570511361,TRUE,"whole_scan_x4",4,"M01","S05",186,"hard","one_chain_standard",9284.775,0.261219388596448,0.455456125120664
"future_h10_width",1,,3091.11107957604,4852.30930951541,0.0172560200788742,0.0180675042082069,TRUE,"whole_scan_x4",4,"M01","S05",186,"hard","one_chain_standard",9284.775,0.332922561890411,0.522609251114368
"future_h20_lower",1,,5921.14309388287,4644.65177589877,0.00605504593631199,0.0130079375879399,TRUE,"whole_scan_x4",4,"M01","S05",186,"hard","one_chain_standard",9284.775,0.637726072401633,0.500243869765155
"future_h20_midpoint",1,,2753.90646048484,4429.55325037317,0.00989160360559386,0.0193054117726083,TRUE,"whole_scan_x4",4,"M01","S05",186,"hard","one_chain_standard",9284.775,0.296604544588839,0.477077069759167
"future_h20_upper",1,,2425.36324875559,4228.80764411721,0.017758684098372,0.0203109570511361,TRUE,"whole_scan_x4",4,"M01","S05",186,"hard","one_chain_standard",9284.775,0.261219388596448,0.455456125120664
"future_h20_width",1,,3091.11107957604,4852.30930951541,0.0172560200788742,0.0180675042082069,TRUE,"whole_scan_x4",4,"M01","S05",186,"hard","one_chain_standard",9284.775,0.332922561890411,0.522609251114368
"log_q_1",1,,527.322619458009,867.570892367422,0.0297962584592888,0.0434576869926871,TRUE,"whole_scan_x4",4,"M01","S05",186,"hard","one_chain_standard",9284.775,0.0567943347531856,0.0934401633176272
"mean_lower",1,,4988.66319029388,5487.76904647179,0.00103526004075988,0.0141617626259961,TRUE,"whole_scan_x4",4,"M01","S05",186,"hard","one_chain_standard",9284.775,0.53729500071826,0.591050299708048
"mean_midpoint",1,,2784.1325777554,3443.43948263986,0.0025031867313753,0.018863406316754,TRUE,"whole_scan_x4",4,"M01","S05",186,"hard","one_chain_standard",9284.775,0.299859994211534,0.370869459156507
"mean_upper",1,,2499.44279019135,3005.28593105893,0.00498333089822641,0.0198922212367716,TRUE,"whole_scan_x4",4,"M01","S05",186,"hard","one_chain_standard",9284.775,0.269197992432918,0.323678918558493
"mean_width",1,,2431.46320766521,3013.57095972067,0.00519519734377936,0.020258042532235,TRUE,"whole_scan_x4",4,"M01","S05",186,"hard","one_chain_standard",9284.775,0.261876373704824,0.324571242676389
"observed_loss",1,,691.569096191736,1326.9940861798,0.406108179871693,0.0381253456202179,TRUE,"whole_scan_x4",4,"M01","S05",186,"hard","one_chain_standard",9284.775,0.0744842062615126,0.142921512495435
"terminal_lower",1,,5921.14309388287,4644.65177589877,0.00605504593631199,0.0130079375879399,TRUE,"whole_scan_x4",4,"M01","S05",186,"hard","one_chain_standard",9284.775,0.637726072401633,0.500243869765155
"terminal_midpoint",1,,2753.90646048484,4429.55325037317,0.00989160360559386,0.0193054117726083,TRUE,"whole_scan_x4",4,"M01","S05",186,"hard","one_chain_standard",9284.775,0.296604544588839,0.477077069759167
